Hora,T1,T2,T3,Pressao,Empuxo,Falhas
14:19:33,2650,2550,3200,718,-7,85
14:19:33,2650,2600,3225,718,-7,85
14:19:33,2675,2550,3225,611,-7,86
14:19:34,2625,2550,3250,611,-7,86
14:19:34,2650,2550,3175,664,-7,86
14:19:34,2700,2625,3200,611,-7,86
14:19:34,2600,2600,3225,380,-7,86
14:19:35,2625,2550,3250,628,-7,86
14:19:35,2700,2600,3250,718,-6,87
14:19:35,2675,2575,3225,511,-7,87
14:19:35,2625,2600,3250,347,-7,87
14:19:36,2675,2600,3225,396,-7,87
14:19:36,2625,2600,3200,628,-7,87
14:19:36,2650,2550,3225,700,-7,88
14:19:37,2650,2575,3225,718,-7,89
14:19:37,2625,2575,3225,445,-7,89
14:19:37,2650,2575,3225,462,-7,90
14:19:37,2625,2575,3250,330,-7,91
14:19:38,2650,2500,3250,527,-7,91
14:19:38,2625,2575,3200,462,-7,91
14:19:38,2700,2550,3200,380,-7,91
14:19:39,2700,2575,3225,646,-7,91
14:19:39,2700,2500,3225,577,-7,91
14:19:39,2675,2600,3225,577,-7,91
14:19:39,2700,2575,3225,611,-7,91
14:19:40,2650,2575,3200,718,-7,91
14:19:40,2675,2550,3250,330,-7,91
14:19:40,2675,2600,3175,577,-7,91
14:19:40,2675,2575,3225,429,-7,91
14:19:41,2675,2625,3175,347,-7,91
14:19:41,2625,2600,3200,347,-7,91
14:19:41,2625,2525,3200,380,-7,91
14:19:42,2650,2600,3225,462,-7,91
14:19:42,2675,2550,3200,347,-7,91
14:19:42,2675,2625,3200,330,-7,91
14:19:42,2700,2550,3200,664,-7,91
14:19:43,2650,2575,3225,380,-6,91
14:19:43,2650,2600,3175,330,-7,91
14:19:43,2650,2600,3200,560,-7,91
14:19:44,2625,2575,3200,646,-7,91
14:19:44,2675,2600,3200,594,-7,91
14:19:44,2675,2550,3225,718,-7,91
14:19:44,2675,2625,3250,347,-7,91
14:19:45,2675,2575,3225,330,-7,91
14:19:45,2575,2575,3250,577,-6,91
14:19:45,2675,2575,3225,330,-7,92
14:19:46,2650,2550,3250,330,-7,92
14:19:46,2625,2625,3200,445,-7,92
14:19:46,2675,2575,3175,664,-7,92
14:19:46,2650,2600,3250,682,-7,92
14:19:47,2650,2600,3225,462,-7,92
14:19:47,2700,2575,3250,560,-7,93
14:19:47,2675,2525,3225,511,-6,93
14:19:48,2700,2500,3225,560,-7,93
14:19:48,2675,2500,3200,363,-6,93
14:19:48,2675,2525,3200,313,-7,93
14:19:48,2600,2600,3175,462,-7,94
14:19:49,2625,2625,3225,478,-7,94
14:19:49,2650,2600,3225,429,-7,94
14:19:49,2625,2625,3225,527,-7,94
14:19:50,2675,2625,3225,646,-7,94
14:19:50,2600,2625,3250,577,-6,94
14:19:50,2675,2525,3225,628,-6,94
14:19:50,2675,2500,3225,313,-7,94
14:19:51,2675,2600,3225,429,-6,94
14:19:51,2675,2525,3225,478,-7,94
14:19:51,2700,2600,3200,396,-7,94
14:19:52,2700,2550,3225,682,-7,94
14:19:52,2675,2575,3200,611,-7,94
14:19:52,2650,2575,3175,494,-6,94
14:19:52,2675,2550,3200,594,-7,94
14:19:52,2625,2600,3175,494,-7,94
14:19:53,2675,2550,3225,313,-7,94
14:19:53,2625,2575,3225,682,-7,94
14:19:53,2600,2550,3225,664,-6,94
14:19:54,2700,2575,3225,511,-6,94
14:19:54,2625,2575,3175,347,-7,94
14:19:54,2675,2550,3200,611,-7,94
14:19:54,2650,2600,3225,462,-7,94
14:19:55,2650,2575,3225,313,-6,94
14:19:55,2625,2575,3217,544,-7,94
14:19:55,2675,2550,3200,664,-7,95
14:19:56,2675,2550,3225,347,-7,95
14:19:56,2575,2575,3250,478,-7,95
14:19:56,2650,2575,3200,611,-7,95
14:19:56,2675,2550,3225,527,-7,95
14:19:57,2675,2575,3200,577,-7,95
14:19:57,2625,2550,3225,646,-7,95
14:19:57,2625,2575,3200,628,-7,95
14:19:57,2675,2550,3200,429,-7,95
14:19:58,2675,2550,3225,527,-7,95
14:19:58,2625,2625,3200,445,-7,95
14:19:58,2650,2550,3225,313,-7,95
14:19:59,2575,2575,3225,682,-7,95
14:19:59,2675,2575,3225,429,-7,95
14:19:59,2675,2575,3175,664,-7,95
14:19:59,2650,2525,3225,511,-7,96
14:20:00,2675,2600,3225,363,-7,96
14:20:00,2675,2550,3200,560,-7,96
14:20:00,2600,2575,3200,511,-7,96
14:20:01,2625,2575,3225,560,-7,96
14:20:01,2650,2525,3175,347,-7,96
14:20:01,2650,2575,3225,429,-7,96
14:20:01,2650,2575,3175,347,-7,96
14:20:02,2650,2575,3225,363,-7,96
14:20:02,2625,2500,3225,380,-7,96
14:20:02,2675,2550,3225,478,-7,96
14:20:03,2675,2575,3250,413,-7,96
14:20:03,2675,2550,3225,445,-7,96
14:20:03,2675,2600,3225,577,-7,96
14:20:03,2675,2600,3225,560,-7,96
14:20:04,2625,2575,3200,330,-7,96
14:20:04,2650,2550,3150,527,-7,96
14:20:04,2675,2575,3225,330,-7,96
14:20:04,2675,2550,3225,347,-7,96
14:20:05,2600,2575,3225,429,-7,96
14:20:05,2625,2550,3225,577,-7,96
14:20:05,2650,2550,3200,429,-7,96
14:20:06,2650,2500,3225,296,-7,96
14:20:06,2650,2550,3225,413,-6,97
14:20:06,2650,2575,3225,527,-7,97
14:20:07,2625,2550,3225,429,-7,97
14:20:07,2575,2550,3250,611,-7,98
14:20:07,2650,2575,3200,527,-7,98
14:20:07,2650,2550,3225,296,-7,98
14:20:08,2675,2575,3225,296,-7,98
14:20:08,2625,2575,3200,511,-6,98
14:20:08,2650,2575,3200,330,-7,98
14:20:08,2650,2550,3225,429,-6,98
14:20:09,2600,2550,3225,313,-7,98
14:20:09,2625,2575,3225,380,-7,98
14:20:09,2625,2550,3225,330,-7,98
14:20:09,2650,2550,3225,330,-7,98
14:20:10,2650,2525,3225,594,-7,98
14:20:10,2575,2550,3175,646,-7,98
14:20:10,2675,2575,3225,611,-7,98
14:20:11,2650,2550,3225,594,-7,98
14:20:11,2625,2550,3225,511,-7,98
14:20:11,2650,2550,3225,296,-7,98
14:20:11,2675,2575,3225,628,-7,98
14:20:12,2575,2550,3175,628,-7,98
14:20:12,2675,2600,3225,296,-7,98
14:20:12,2675,2600,3200,296,-7,98
14:20:12,2650,2550,3200,296,-7,98
14:20:13,2650,2575,3200,577,-7,98
14:20:13,2600,2575,3225,478,-7,98
14:20:13,2625,2600,3225,413,-7,98
14:20:14,2675,2550,3125,429,-7,98
14:20:14,2600,2550,3125,429,-7,98
14:20:14,2625,2600,3225,594,-7,98
14:20:14,2600,2550,3225,628,-7,98
14:20:15,2625,2600,3225,396,-7,98
14:20:15,2675,2575,3175,296,-7,98
14:20:15,2625,2550,3150,363,-7,98
14:20:16,2600,2600,3225,646,-7,98
14:20:16,2675,2550,3250,363,-6,98
14:20:16,2650,2575,3175,413,-7,98
14:20:16,2600,2575,3200,278,-7,98
14:20:17,2625,2600,3225,611,-7,98
14:20:17,2650,2575,3225,560,-7,98
14:20:17,2675,2600,3125,646,-7,98
14:20:18,2600,2600,3200,594,-7,98
14:20:18,2650,2575,3225,278,-6,99
14:20:18,2600,2525,3225,445,-6,99
14:20:19,2600,2575,3250,494,-7,99
14:20:19,2675,2550,3225,511,-7,99
14:20:19,2675,2500,3200,278,-7,99
14:20:19,2625,2625,3225,646,-7,99
14:20:20,2575,2550,3175,313,-7,99
14:20:20,2625,2550,3225,664,-7,99
14:20:20,2650,2550,3200,347,-7,99
14:20:21,2675,2550,3200,478,-7,99
14:20:21,2650,2625,3200,544,-7,99
14:20:21,2625,2550,3225,380,-7,99
14:20:21,2675,2525,3225,628,-7,100
14:20:22,2625,2550,3225,278,-7,100
14:20:22,2650,2550,3225,380,-6,100
14:20:22,2600,2525,3175,527,-7,100
14:20:22,2625,2600,3225,628,-7,100
14:20:23,2675,2575,3225,611,-7,100
14:20:23,2675,2550,3225,544,-6,100
14:20:23,2600,2575,3225,628,-7,101
14:20:24,2600,2600,3175,278,-7,101
14:20:24,2650,2525,3225,363,-7,102
14:20:24,2625,2550,3175,363,-7,102
14:20:24,2625,2575,3225,577,-7,102
14:20:25,2650,2575,3225,462,-7,102
14:20:25,2650,2525,3225,363,-7,102
14:20:25,2625,2575,3225,296,-6,102
14:20:26,2625,2575,3175,544,-6,102
14:20:26,2600,2600,3225,380,-7,102
14:20:26,2600,2575,3225,296,-7,102
14:20:26,2625,2575,3225,577,-7,102
14:20:26,2600,2600,3150,363,-6,102
14:20:27,2650,2550,3200,396,-7,102
14:20:27,2625,2575,3225,429,-7,102
14:20:27,2650,2575,3225,396,-7,102
14:20:28,2625,2550,3225,380,-7,102
14:20:28,2650,2600,3225,313,-7,102
14:20:28,2625,2575,3175,462,-6,102
14:20:28,2600,2575,3200,511,-7,102
14:20:29,2600,2550,3225,478,-7,102
14:20:29,2625,2525,3225,278,-7,102
14:20:29,2650,2525,3175,494,-7,102
14:20:30,2625,2600,3225,278,-7,102
14:20:30,2675,2575,3200,396,-7,102
14:20:30,2575,2600,3225,494,-6,103
14:20:30,2600,2550,3225,330,-7,103
14:20:31,2625,2575,3225,494,-6,103
14:20:31,2650,2625,3225,296,-7,103
14:20:31,2650,2500,3225,396,-7,103
14:20:32,2650,2575,3200,611,-6,104
14:20:32,2650,2500,3200,278,-7,104
14:20:32,2650,2525,3225,363,-7,104
14:20:32,2600,2550,3150,330,-7,104
14:20:33,2650,2525,3200,261,-6,104
14:20:33,2650,2575,3200,396,-6,104
14:20:33,2650,2500,3225,278,-7,104
14:20:34,2625,2575,3225,577,-7,104
14:20:34,2625,2575,3225,511,-7,104
14:20:34,2650,2600,3225,577,-7,104
14:20:34,2600,2550,3175,544,-7,104
14:20:35,2600,2525,3175,380,-7,104
14:20:35,2650,2600,3175,494,-7,104
14:20:35,2650,2550,3175,278,-7,104
14:20:36,2650,2550,3200,347,-7,104
14:20:36,2650,2525,3200,261,-7,104
14:20:36,2675,2550,3200,445,-7,104
14:20:36,2650,2525,3175,243,-528,104
14:20:37,2650,2575,3150,363,-879,105
14:20:37,2650,2600,3225,243,-892,105
14:20:37,2650,2525,3200,511,-885,105
14:20:38,2650,2575,3225,261,-893,105
14:20:38,2675,2525,3200,527,-896,105
14:20:38,2650,2550,3200,347,-881,105
14:20:38,2650,2525,3175,261,-688,105
14:20:39,2675,2575,3200,413,83,105
14:20:39,2650,2550,3200,413,47,105
14:20:39,2650,2575,3175,413,25,105
14:20:39,2550,2575,3175,594,18,105
14:20:40,2625,2575,3200,544,12,105
14:20:40,2625,2575,3200,296,8,105
14:20:40,2650,2600,3175,611,-219,105
14:20:41,2650,2600,3200,628,-495,105
14:20:41,2600,2550,3175,560,-497,105
14:20:41,2625,2550,3175,413,-437,105
14:20:41,2575,2600,3225,296,85,105
14:20:42,2675,2600,3225,611,40,105
14:20:42,2625,2525,3225,330,26,105
14:20:42,2650,2550,3200,527,18,105
14:20:43,2650,2550,3200,261,13,105
14:20:43,2625,2575,3225,577,9,105
14:20:43,2650,2575,3200,628,5,105
14:20:43,2600,2575,3175,544,3,105
14:20:44,2650,2500,3225,611,1,105
14:20:44,2625,2575,3225,478,0,105
14:20:44,2650,2575,3200,527,0,105
14:20:44,2600,2575,3225,243,-400,105
14:20:45,2650,2550,3200,511,-503,105
14:20:45,2650,2600,3225,261,-787,105
14:20:45,2675,2525,3200,577,-852,105
14:20:46,2650,2500,3200,478,-840,105
14:20:46,2650,2550,3225,363,-844,105
14:20:46,2650,2575,3200,243,-857,105
14:20:46,2650,2575,3200,225,-807,105
14:20:47,2650,2575,3200,429,-812,105
14:20:47,2625,2525,3200,544,-858,106
14:20:47,2600,2575,3175,278,-874,106
14:20:48,2575,2575,3225,261,-865,106
14:20:48,2600,2600,3225,243,-851,106
14:20:48,2600,2575,3200,577,-843,106
14:20:48,2600,2550,3175,278,-840,106
14:20:49,2600,2550,3225,445,-823,106
14:20:49,2625,2500,3200,296,-817,107
14:20:49,2575,2550,3200,296,-814,107
14:20:49,2575,2525,3200,380,-831,107
14:20:50,2575,2550,3175,243,-850,107
14:20:50,2650,2550,3225,363,-890,109
14:20:50,2575,2550,3225,544,-905,109
14:20:51,2600,2500,3175,594,-924,109
14:20:51,2575,2575,3217,243,-969,110
14:20:51,2650,2550,3200,594,-968,110
14:20:51,2600,2525,3200,313,-941,110
14:20:52,2575,2525,3200,494,-891,110
14:20:52,2600,2525,3225,243,-881,110
14:20:52,2600,2550,3225,296,-912,110
14:20:53,2625,2550,3175,560,-909,111
14:20:53,2600,2550,3200,278,-908,111
14:20:53,2625,2550,3200,594,-920,111
14:20:53,2600,2575,3225,544,-905,111
14:20:54,2650,2550,3200,225,-893,111
14:20:54,2650,2500,3225,445,-903,111
14:20:54,2600,2525,3225,577,-926,111
14:20:54,2625,2575,3225,243,-919,111
14:20:55,2600,2550,3175,313,-915,111
14:20:55,2650,2550,3200,225,-933,111
14:20:55,2650,2575,3175,511,-910,111
14:20:56,2625,2600,3225,278,-914,111
14:20:56,2650,2525,3200,478,-916,111
14:20:56,2625,2575,3225,560,-948,111
14:20:56,2625,2550,3175,313,-959,111
14:20:57,2650,2525,3175,429,-948,111
14:20:57,2650,2575,3225,478,-933,111
14:20:57,2600,2550,3150,363,-970,114
14:20:58,2650,2575,3200,347,-955,114
14:20:58,2600,2525,3175,511,-943,114
14:20:58,2575,2575,3200,478,-952,114
14:20:58,2625,2525,3200,611,-967,114
14:20:59,2625,2550,3200,462,-968,114
14:20:59,2650,2525,3200,330,-995,114
14:20:59,2625,2525,3200,429,-989,114
14:21:00,2650,2550,3200,511,-966,114
14:21:00,2625,2525,3225,347,-984,114
14:21:00,2625,2525,3200,380,-1004,114
14:21:00,2600,2550,3175,462,-975,114
14:21:01,2625,2550,3200,347,-975,114
14:21:01,2625,2550,3200,225,-951,114
14:21:01,2650,2575,3200,347,-946,114
14:21:01,2600,2550,3200,363,-960,114
14:21:02,2600,2575,3150,363,-951,114
14:21:02,2650,2525,3200,396,-939,114
14:21:02,2625,2575,3200,560,-978,114
14:21:02,2600,2550,3225,494,-963,114
14:21:03,2625,2525,3200,511,-959,114
14:21:03,2650,2600,3200,594,-949,114
14:21:03,2575,2500,3200,413,-958,114
14:21:04,2650,2500,3200,278,-952,114
14:21:04,2600,2525,3175,478,-958,114
14:21:04,2650,2575,3200,445,-948,114
14:21:04,2650,2575,3225,594,-981,114
14:21:05,2525,2600,3200,560,-816,114
14:21:05,2650,2600,3175,363,82,114
14:21:05,2650,2575,3225,594,46,114
14:21:06,2625,2575,3200,396,29,114
14:21:06,2525,2550,3200,413,20,114
14:21:06,2650,2575,3175,396,12,114
14:21:06,2600,2525,3225,225,8,114
14:21:07,2600,2525,3225,330,5,114
14:21:07,2575,2550,3200,243,4,114
14:21:07,2650,2600,3200,445,2,114
14:21:08,2625,2575,3200,478,0,114
14:21:08,2625,2575,3200,313,0,114
14:21:08,2650,2550,3175,413,-1,114
14:21:08,2575,2575,3200,413,-2,114
14:21:09,2625,2575,3200,243,-2,114
14:21:09,2625,2575,3225,296,-3,114
14:21:09,2625,2575,3225,243,-3,114
14:21:10,2650,2500,3250,225,-4,114
14:21:10,2625,2550,3200,462,-4,114
14:21:10,2600,2550,3175,347,-5,114
14:21:10,2650,2550,3225,313,-5,114
14:21:11,2625,2575,3175,380,-5,114
14:21:11,2650,2525,3200,313,-6,114
14:21:11,2575,2525,3200,225,-6,114
14:21:11,2625,2550,3200,544,-6,114
14:21:12,2650,2525,3225,594,-6,114
14:21:12,2600,2550,3175,261,-6,115
14:21:12,2600,2550,3150,225,-6,115
14:21:13,2650,2600,3200,494,-6,115
14:21:13,2650,2575,3200,380,-6,115
14:21:13,2625,2550,3200,278,-7,115
14:21:13,2625,2600,3125,243,-6,115
14:21:14,2650,2500,3200,429,-6,115
14:21:14,2650,2575,3150,560,-6,115
14:21:14,2625,2575,3200,429,-6,115
14:21:15,2625,2550,3200,363,-7,115
14:21:15,2625,2550,3200,363,-6,115
14:21:15,2625,2525,3200,462,-6,115
14:21:15,2625,2550,3200,429,-7,115
14:21:16,2625,2575,3200,511,-7,115
14:21:16,2625,2550,3175,594,-6,115
14:21:16,2575,2525,3225,560,-7,115
14:21:17,2600,2500,3200,577,-7,115
14:21:17,2600,2575,3200,278,-6,115
14:21:17,2625,2500,3175,225,-7,116
14:21:17,2600,2525,3200,494,-7,116
14:21:17,2625,2550,3200,296,-7,116
14:21:18,2625,2500,3200,494,-7,116
14:21:18,2625,2550,3200,413,-7,116
14:21:18,2625,2500,3200,511,-7,116
14:21:19,2600,2550,3225,313,-7,116
14:21:19,2625,2575,3175,594,-7,116
14:21:19,2625,2550,3200,511,-7,116
14:21:19,2625,2550,3150,413,-7,116
14:21:20,2675,2550,3200,243,-7,116
14:21:20,2625,2525,3200,225,-7,116
14:21:20,2675,2575,3200,494,-7,116
14:21:20,2650,2575,3225,396,-7,116
14:21:21,2675,2550,3225,544,-7,116
14:21:21,2675,2525,3175,462,-7,116
14:21:21,2650,2575,3200,462,-7,116
14:21:22,2700,2600,3200,207,-7,116
14:21:22,2675,2550,3200,527,-6,116
14:21:22,2650,2525,3200,225,-7,116
14:21:22,2700,2550,3225,429,-7,116
14:21:23,2700,2500,3200,577,-7,116
14:21:23,2725,2575,3200,429,-7,116
14:21:23,2725,2550,3150,225,-7,116
14:21:24,2750,2525,3200,380,-7,116
14:21:24,2725,2550,3175,396,-7,116
14:21:24,2700,2525,3175,396,-7,116
14:21:24,2750,2550,3200,527,-7,116
14:21:25,2775,2600,3200,527,-7,116
14:21:25,2775,2575,3150,577,-8,116
14:21:25,2775,2550,3175,494,-7,116
14:21:26,2725,2600,3125,594,-7,116
14:21:26,2800,2525,3175,494,-7,116
14:21:26,2775,2550,3200,594,-7,116
14:21:26,2800,2600,3200,478,-7,116
14:21:27,2775,2525,3200,413,-7,116
14:21:27,2825,2550,3200,577,-6,117
14:21:27,2850,2550,3200,494,-7,117
14:21:27,2800,2525,3200,225,-7,117
14:21:28,2850,2550,3200,396,-7,117
14:21:28,2850,2500,3150,462,-7,117
14:21:28,2850,2575,3200,363,-6,117
14:21:29,2850,2500,3200,577,-7,117
14:21:29,2825,2475,3175,462,-7,117
14:21:29,2800,2575,3150,494,-7,117
14:21:30,2875,2525,3175,413,-7,117
14:21:30,2850,2575,3200,560,-7,117
14:21:30,2875,2575,3200,243,-7,117
14:21:30,2925,2575,3100,330,-7,117
14:21:31,2875,2525,3200,413,-7,117
14:21:31,2925,2525,3200,544,-7,117
14:21:31,2900,2525,3175,225,-7,117
14:21:31,2925,2525,3200,243,-7,117
14:21:32,2850,2525,3175,560,-7,117
14:21:32,2950,2525,3150,225,-7,117
14:21:32,2950,2550,3175,396,-7,117
14:21:33,2950,2525,3200,278,-7,117
14:21:33,2875,2525,3150,560,-7,118
14:21:33,2950,2500,3200,330,-7,118
14:21:33,2950,2475,3150,594,-7,118
14:21:34,2950,2550,3200,313,-6,118
14:21:34,2950,2575,3200,577,-7,118
14:21:34,2975,2525,3200,429,-7,119
14:21:34,2950,2525,3200,330,-7,119
14:21:35,2950,2550,3150,413,-7,119
14:21:35,2950,2525,3200,478,-7,119
14:21:35,2950,2525,3175,429,-7,119
14:21:35,2975,2550,3200,313,-7,119
14:21:36,2975,2550,3125,577,-7,119
14:21:36,2975,2500,3200,396,-7,119
14:21:36,2950,2600,3200,278,-7,119
14:21:37,2975,2525,3125,429,-7,119
14:21:37,2950,2575,3175,494,-7,119
14:21:37,2975,2525,3200,445,-7,119
14:21:37,2950,2525,3175,445,-7,119
14:21:38,2950,2600,3200,296,-7,120
14:21:38,3000,2550,3100,261,-7,120
14:21:38,2925,2525,3175,380,-7,120
14:21:39,2925,2600,3200,413,-6,120
14:21:39,2950,2600,3125,296,-7,120
14:21:39,2975,2575,3200,577,-7,120
14:21:39,3000,2575,3200,380,-7,120
14:21:40,3000,2525,3200,494,-7,120
14:21:40,3000,2475,3200,462,-7,120
14:21:40,2950,2575,3200,261,-7,120
14:21:41,2975,2575,3150,243,-7,120
14:21:41,2975,2500,3200,511,-7,120
14:21:41,3000,2525,3175,207,-7,120
